,"AAL.L","ABF.L","ADM.L","AGK.L","AMEC.L","ANTO.L","ARM.L","ATST.L","AU.L","AV.L","AZN.L","BA.L","BARC.L","BATS.L","BAY.L","BG.L","BLND.L","BLT.L","BNZL.L","BP.L","III.L","BSY.L","BT-A.L","BRBY.L","CNE.L","CPI.L","CCL.L","CNA.L","COB.L","CPG.L","DGE.L","ENRC.L","EXPN.L","FRES.L","GFS.L","GSK.L","HMSO.L","HSBA.L","IAP.L","IMT.L","ISAT.L","IHG.L","IPR.L","ITRK.L","ISYS.L","INVP.L","JMAT.L","KAZ.L","KGF.L","LAND.L","LGEN.L","LII.L","LLOY.L","LMI.L","LSE.L","EMG.L","MKS.L","MRW.L","NG.L","NXT.L","OML.L","PSON.L","PFC.L","PRU.L","RRS.L","RB.L","REL.L","REX.L","RIO.L","RR.L","RBS.L","RDSA.L","RSA.L","SAB.L","SGE.L","SBRY.L","SDR.L","SDRC.L","SSE.L","SGRO.L","SRP.L","SVT.L","SHP.L","SN.L","SMIN.L","STAN.L","SL.L","TSCO.L","TCG.L","TT.L","TLW.L","ULVR.L","UU.L","VED.L","VOD.L","WTB.L","WOS.L","WPP.L","XTA.L"
Nov-89,,197.71875,,,184.168688888889,20.1714285714286,,110.188823529412,,,,126.590135454546,88.1290652380952,256.410374545455,191.11608875,93.19746,240.703726315789,,106.382134375,150.522727272727,,,181.643539545455,,253.792651428571,5.45512333333333,,,20.7350284615385,,300.392983809524,,,,,365.7625,667.710686,,,,,,,,497.927935,,364.475594736842,,104.811459,459.605467222222,34.4733342857143,,56.7740270180486,2468.71640591244,,,195.196837647059,24.5918371428571,,94.6538461538462,,304.74163625,,193.8198535,,546.1079035,207.488022,57.4524078470226,441.886963428571,,45.392385,529.086593181818,242.128112777778,,,249.533705,123.191531538462,90.89339,,8.54120015805796,11.098594,,,141.484901,273.1349125,129.921052631579,,,,,,,,,,,,,
Oct-89,,194.215909090909,,,186.670400555556,21.3325,,108.041363636364,,,,139.407318181818,84.3114076190476,260.067799090909,190.604122727273,93.78264,253.9006665,,114.774542352941,149.5375,,,183.352232272727,,256.284356666667,5.74988692307692,,,20.4416935,,298.7407865,,,,,354.52125,683.053866666667,,,,,,,,546.104847619048,,356.251614761905,,107.958425454545,467.791038181818,32.2916631818182,,53.4240968834536,2345.92280364947,,,189.818293157895,25.3319647058823,,100.973684210526,,298.657407142857,,182.163925238095,,532.791138947368,198.6344545,61.8178497617561,428.259823636364,,43.6971085714286,532.869039545455,236.845051578947,,,252.096339090909,111.278268666667,80.5969583333333,,8.89336846916218,11.0898671428571,,,138.539634736842,279.105920555556,125.375,,,,,,,,,,,,,
Sep-89,,201.791666666667,,,215.349617333333,22.1955555555555,,115.592941176471,,,,157.894362222222,93.6224315,268.546707619048,204.0568665,97.59707625,292.225851176471,,141.940678888889,155.845238095238,,,190.68579,,261.62947875,6.53693615384615,,,23.7538453333333,,299.74294047619,,,,,388.921428571429,712.1602525,,,,,,,,604.520238095238,,395.714706470588,,125.086677222222,522.7593485,33.2377771428571,,57.5773140102715,2660.1364057603,,,212.386961764706,29.2561083333333,,131.9,,325.798275,,199.118278888889,,568.551870476191,222.79411,68.4159360862289,469.699131428571,,46.4524994444445,539.822941428572,255.881312222222,,,277.564070588235,112.341297777778,82.2588658333333,,10.2767813307457,11.409655,,,148.062936,320.862827222222,134.3375,,,,,,,,,,,,,
Aug-89,,193.266666666667,,,223.770279444444,18.6615384615385,,115.868235294118,,,,167.872632380952,91.331218,276.14561,192.308604761905,96.9622042105263,293.299379375,,152.421067647059,148.861111111111,,,179.254532777778,,256.471911111111,6.53316333333333,,,24.9166977777778,,294.027485789474,,,,,381.610714285714,712.305818461538,,,,,,,,593.066804545455,,405.270235294118,,129.2945865,533.648290952381,32.7267465,,55.1569006448913,2711.73469737928,,,218.390333888889,28.836996875,,138.921052631579,,342.287134210526,,196.356138571429,,568.8218875,230.243463,70.0801956913639,455.891393142857,,45.099345,524.992096956522,252.789239545455,,,279.574708888889,104.423192,77.344601,,10.526419706179,11.373485,,,145.589678095238,319.2854715,135.789473684211,,,,,,,,,,,,,
Jul-89,,191.205882352941,,,219.380374736842,17.4823529411765,,109.535555555556,,,,169.750771,82.3583410526316,267.812295,197.184721764706,91.1254161904762,290.348291428571,,144.430058235294,150.654761904762,,,179.492685263158,,239.897349166667,6.11827888888889,,,25.2024644444444,,263.771884210526,,,,,348.915625,698.11690631579,,,,,,,,590.705772222222,,422.108234166667,,121.376580952381,529.8686585,30.789914,,52.5658152134884,2688.40903987989,,,202.40314,26.26712,,141.647058823529,,321.422059473684,,181.874359,,551.752173809524,215.433963333333,68.7785144925443,418.100413333333,,41.0218957894737,506.206180952381,236.073072,,,255.906863157895,96.28491625,75.4528022222222,,10.0634662253827,11.13503,,,143.483963157895,325.881687777778,129.661764705882,,,,,,,,,,,,,
Jun-89,,184.078947368421,,,226.591358947368,17.334,,105.425,,,,162.433055714286,78.2743795238095,209.348349523809,192.993301904762,86.745158,271.929115,,140.9413925,146.590909090909,,,185.5197425,,202.200203333333,5.59434142857143,,,24.75458,,253.6800325,,,,,342.705,695.6756445,,,,,,,,572.41544,,387.046289090909,,110.636373,513.85020952381,28.506973,,52.7351093043531,2522.28479561842,,,190.905543684211,25.4137405882353,,139.3,,306.935758571429,,168.860632777778,,520.861834285714,209.021398888889,65.3888737917853,404.229106168155,,39.3638195,499.263945909091,216.134953,,,248.553218,87.0604972727273,67.57814,,9.02512221017397,10.947485,,,136.187539047619,319.285472,127.702380952381,,,,,,,,,,,,,
May-89,,174.40625,,,229.2980005,15.4676923076923,,103.027222222222,,,,151.851022857143,80.4515176190476,181.411648947368,195.339815625,83.819525882353,282.283062222222,,149.579819411765,142.333333333333,,,187.241758947368,,191.411499,4.997082,,,24.3836333333333,,242.443948947368,,,,,346.402380952381,716.221643684211,,,,,,,,542.852525,,392.992828235294,,114.6305985,522.944065789474,29.2497373684211,,53.8820709801498,2559.24455646719,,,184.249440526316,24.2434827272727,,147,,308.83972875,,174.522256666667,,533.665843809524,55953.6938133333,69.0444664479435,416.762590070826,,39.8385904761905,482.194834782609,228.458584210526,,,235.071536111111,79.8816007692308,60.63451,,9.16440470430399,10.86711,,,143.748013888889,320.989017,133.4375,,,,,,,,,,,,,
Apr-89,,166.71052631579,,,208.946296111111,15.3786666666667,,97.6315789473684,,,,135.309456111111,76.0794115789474,180.273211578947,186.735931111111,83.399809375,282.300686470588,,150.763672941176,140.210526315789,,,188.304277368421,,188.139506153846,4.57555,,,23.9549833333333,,226.5424625,,,,,341.045,728.257041111111,,,,,,,,514.9412,,380.409096842105,,105.107328666667,507.17191,29.2442673333333,,55.0328828806533,2756.70567261583,,,163.632210588235,23.0443816666667,,146.65625,,307.45903368421,,171.066530666667,,513.115905789474,200.804860555556,67.08843650315,419.782027954907,,39.65226,469.445305,223.150902,,,224.800943,78.0090908333333,58.835036,,8.96561164098258,10.63776,,,148.608780526316,316.3946095,131.388888888889,,,,,,,,,,,,,
Mar-89,,167.147058823529,,,207.938291875,15.6225,,97.585,,,,133.2256185,77.00569,183.8854505,191.140053333333,82.5810166666667,279.672103888889,,169.333721666667,140.095238095238,,,194.635782380952,,193.206851818182,,,,25.2079625,,215.434773157895,,,,,322.1775,734.985452777778,,,,,,,,528.878444444444,,371.2829565,,98.6845111111111,522.56811625,30.8915313333333,,61.5996234970602,2285.21353898261,,,169.293095789474,23.3184385714286,,152.111111111111,,302.005722857143,,173.205241052632,,516.987094444444,214.79774,65.3592534711563,423.015231352904,,40.3842826666667,447.262104782609,225.8798235,,,218.261359473684,78.207619,58.3308333333333,,9.53826783018868,9.75967444444444,,,143.483963684211,333.889218947368,137.7625,,,,,,,,,,,,,
Feb-89,,174.583333333333,,,194.015858235294,13.9882352941176,,96.3333333333333,,,,125.9241885,79.94374,180.037451176471,184.4060575,82.3195541176471,273.995128947368,,165.217779375,136.0875,,,193.215891111111,,203.572291818182,,,,24.7260461538461,,199.588503157895,,,,,313.77875,739.086264117647,,,,,,,,519.42321,,344.46876,,102.300685555556,521.649454444445,30.0616964705882,,61.2647755336174,2341.59591205716,,,170.160835,22.92853125,,151.552631578947,,307.692381111111,,165.488676315789,,493.9204365,224.200148888889,64.0234441556788,413.596188395927,,41.163425625,420.683388,220.635267777778,,,226.4432565,77.0164325,57.602785,,9.52860908557357,9.32614428571429,,,138.015860588235,326.51262875,137.065789473684,,,,,,,,,,,,,
Jan-89,,157.861111111111,,,170.063281764706,11.744,,87.6309523809524,,,,113.295172,74.96664,158.9431255,164.3478545,77.34659625,265.758744705882,,147.850548571429,130.571428571429,,,186.930327894737,,168.573780666667,,,,22.2335911764706,,177.908375882353,,,,,276.983333333333,776.53072,,,,,,,,463.932763157895,,338.561706111111,,95.1710711111111,508.2707495,28.2605110526316,,56.412580507802,2355.80077630886,,,162.295200555556,19.948740625,,139.578947368421,,290.625559047619,,156.01849125,,451.417742777778,195.742459,59.218554644425,371.230535606462,,38.3573221052632,410.855129545455,204.940896842105,,,208.524875,72.251682,53.25079375,,8.97308507755212,8.59865888888889,,,130.96836,288.053828888889,130.631578947368,,,,,,,,,,,,,
Dec-88,,150.805555555556,,,157.87741,10.9,,80.95,,,,103.911903333333,71.353737,144.057074,152.253821333333,74.1006745,257.065578947368,,138.595029230769,125.25,,,177.166132,,178.598561818182,,,,20.90290625,,167.231492941176,,,,,261.68552631579,780.776024444445,,,,,,,,407.1117625,,340.667461666667,,85.604652,497.291814,26.182773,,53.2036208581414,2365.99250101069,,,146.979805714286,18.8323214285714,,132.692307692308,,276.640208823529,,143.755796842105,,424.871091111111,181.518256470588,55.16236525503,328.864882816996,,35.9773607142857,391.983580454545,188.765299,,,190.404947222222,72.1558383333333,52.81071,,8.50142919800872,8.36390428571429,,,118.277478235294,259.833503888889,121.783333333333,,,,,,,,,,,,,
Nov-88,,159.733333333333,,,171.2369585,11.376,,82.975,,,,113.2951725,71.6155616666667,146.2135185,156.274515,75.8336778947369,275.673119523809,,136.014839444444,123.295454545455,,,174.528148947368,,179.685650625,,,,22.7134153846154,,169.541349333333,,,,,266.845,659.871202105263,,,,,,,,428.52415,,374.968387894737,,92.1630745,528.412437272727,26.6365,,54.3719987422792,2683.17656082732,,,156.935548947368,20.2332625,,165.025,,302.091515294118,,146.107309444444,,430.265456666667,204.49588631579,59.0927290827264,355.957753085342,,36.2234868421053,389.633808181818,198.920415,,,198.499405,73.4663414285714,53.436609,,9.11519855463212,8.02631642857143,,,126.884366875,271.780435238095,118.421052631579,,,,,,,,,,,,,
Oct-88,,159.208333333333,,,175.458915263158,11.9275,,84.2388888888889,,,,116.555916875,73.0406283333334,149.778022105263,159.709412222222,79.0842189473684,266.869095294118,,140.431266666667,120.714285714286,,,169.938623529412,,174.623613333333,,,,22.3699142857143,,169.359512105263,,,,,274.8421875,584.764331111111,,,,,,,,418.073947058824,,348.438461052631,,95.1032715,519.313966666667,28.3566757142857,,53.7575668717382,2404.57010940336,,,169.7024725,20.9477676923077,,179.052631578947,,316.367873333333,,150.273410555556,,434.205494761905,209.2130715,58.9029800011175,350.097283122029,,36.7587058823529,396.085816666667,203.049325,,,199.090275789474,74.16397,55.8098277777778,,8.95830434038641,7.83846,,,129.055713684211,266.250892352941,123.50371,,,,,,,,,,,,,
Sep-88,,150.96052631579,,,170.164135789474,12.2030769230769,,82.45,,,,112.976650454545,69.1635405882353,143.0940825,148.73063368421,79.5274742105263,244.495136315789,,129.583064,121.738636363636,,,162.767147368421,,187.548736153846,,,,20.703832,,158.839682222222,,,,,253.098863636364,545.583556153846,,,,,,,,399.762485,,322.645477777778,,91.6608773684211,496.895034545455,27.7734965,,49.4544684469437,1927.37042330969,,,159.1153565,20.9226084615385,,201.894736842105,,311.9510415,,146.9886,,409.340963333333,205.713441904762,56.1540034428568,344.200649819896,,35.536419375,397.444110909091,193.430682,,,198.8915985,75.3505955555556,57.7183618181818,,8.49810777454337,7.76987333333333,,,122.4210725,251.556686,108.2494355,,,,,,,,,,,,,
Aug-88,,156.691176470588,,,179.442607368421,12.225,,83.8227272727273,,,,119.150716,70.4146445,141.51723,150.496431,84.861938,261.027296,,142.535894117647,125.579545454545,,,166.321095263158,,209.92600875,,,,22.689638125,,161.935314736842,,,,,240.083333333333,542.131821176471,,,,,,,,422.222133333333,,333.980200588235,,101.510190526316,508.7882,29.4981076470588,,52.5981223621554,1631.47701810549,,,167.781551111111,21.450393,,231.857142857143,,323.863419411765,,156.861305789474,,431.934965,220.535827222222,57.5313354857219,348.704994577437,,36.9686017647059,407.956235652174,194.03595125,,,211.006368235294,77.22181,59.729883125,,8.4515233532599,7.694855,,,125.716522857143,261.726329411765,105.913828421053,,,,,,,,,,,,,
Jul-88,,147.821428571429,,,178.74609125,10.856,,83.2736842105263,,,,110.063001052632,71.7556533333333,139.7738155,142.827823529412,85.6742305555555,260.539349444444,,146.189396111111,129.630952380952,,,173.608112222222,,206.771686,,,,23.5977755555556,,167.707341764706,,,,,244.984523809524,548.513916470588,,,,,,,,418.073952941176,,363.096295238095,,104.047132222222,504.122581428572,29.5706321052632,,53.6288246212434,1691.82808909499,,,173.478913846154,21.6828757142857,,242.894736842105,,314.6633325,,160.207960555556,,435.042211176471,213.6018015,56.5694685598177,346.529167025065,,38.095128,408.240316666667,196.2281255,,,216.897524285714,74.1224790909091,58.7763575,,8.32682778548449,7.700215,,,134.80165,272.498233333333,102.38222125,,,,,,,,,,,,,
Jun-88,,144.972222222222,,,183.764156,10.815,,80.465,,,,95.6205485,71.4297047368421,142.541932631579,140.773732380952,84.1816621052632,258.64992047619,,146.8532575,131.602272727273,,,170.584499090909,,201.083359333333,,,,21.9864873333333,,168.068927368421,,,,,238.559523809524,545.682141904762,,,,,,,,387.97875625,,294.831489411765,,108.02903,524.694158,27.133999,,51.9496634641785,1648.55789273228,,,175.6667805,21.08966,,262.8,,304.70389,,155.038485714286,,419.758690952381,208.502756,53.825170954243,348.666822164237,,37.5380794736842,406.212615909091,191.235755454545,,,217.203466315789,72.3300954545455,57.961375,,8.6160216295936,7.625861875,,,126.442713,256.908223888889,103.2838635,,,,,,,,,,,,,
May-88,,141.5,,,180.75212,10.39,,77.3933333333333,,,,94.29765125,67.6699929411765,134.466465294118,147.673958333333,79.9140915,248.610942631579,,137.322996,131.5,,,169.527992777778,,176.3467,,,,21.9068415384615,,158.666197058823,,,,,230.736842105263,517.493964117647,,,,,,,,370.595566666667,,287.045905,,105.773028947368,514.797487368421,24.40423,,48.5924148969251,1474.76199068146,,,178.332730588235,19.8720742857143,,254.866666666667,,301.868777222222,,680.931353529412,,405.107835555556,209.2638085,51.994149675645,310.142820948425,,34.3738323529412,395.093279090909,183.5467825,,,218.517662666667,71.5085872727273,55.666391,,8.41958473359676,7.30367833333333,,,120.912114117647,250.811846428571,90.6408770588235,,,,,,,,,,,,,
Apr-88,,146.333333333333,,,185.21328625,10.4725,,77.45,,,,97.1166415789474,65.09991,139.251894117647,157.745661875,83.2516466666667,235.756650625,,141.582893333333,135.75,,,172.409213888889,,177.795516666667,,,,26.3372925,,152.92307,,,,,244.388157894737,512.348708235294,,,,,,,,375.752958823529,,270.674342666667,,106.307239444444,498.022332352941,25.1484917647059,,51.1099091912983,1262.87418011433,,,181.553409444444,19.8423354545455,,265.888888888889,,291.789192941176,,771.957219444445,,390.045166111111,197.819994736842,52.7098916377858,294.309305768149,,34.2683788888889,405.60735952381,186.015315263158,,,234.126066428571,73.525018,59.55873625,,7.75699368957703,,,,131.122752857143,258.294947647059,92.0216013333333,,,,,,,,,,,,,
Mar-88,,149.954545454545,,,174.190495384615,10.11,,79.9739130434783,,,,88.5530995454545,73.3676827272727,146.631294210526,164.370558947368,,223.795466,,170.426394090909,132.416666666667,,,174.571450909091,,181.827796666667,,,,27.826027,,156.353863333333,,,,,263.826086956522,494.337956190476,,,,,,,,367.51455,,264.137972941176,,105.913922857143,469.480596086956,25.5216027272727,,54.4111622467754,1265.43956110604,,,178.707108421053,20.8911538461538,,283.619047619048,,289.304631304348,,812.984914285714,,379.802778695652,210.702557142857,3925.34463781654,296.027064362126,,36.9501863157895,399.424069130435,182.072545,,,231.652735263158,79.275582,64.9810722222222,,7.67293647548783,,,,140.946167894737,252.360521428571,98.2023917391305,,,,,,,,,,,,,
Feb-88,,147.40625,,,165.943439,8.46769230769231,,79.18,,,,85.1247952380952,70.9114558823529,142.022445333333,154.456864736842,,206.033631578947,,168.383351333333,127.404761904762,,,167.903680555556,,170.959393333333,,,,27.568835,,141.698391578947,,,,,256.134523809524,454.613004705882,,,,,,,,356.719733333333,,247.322726428571,,100.8542185,440.5523115,24.4724963157895,,54.9646731103223,1250.61075747481,,,177.455441,20.3879038461538,,270.5,,302.600353684211,,793.665195238095,,370.869653157895,204.255555263158,49.8077087023726,274.767275646075,,35.5037411111111,401.08727,166.4562665,,,218.702863333333,74.8485611111111,62.590462,,7.35550498059041,,,,141.629840526316,237.205616111111,106.599222142857,,,,,,,,,,,,,
Jan-88,,153.15625,,,159.495969411765,8.415,,75.5444444444444,,,,85.7238473684211,72.7279,144.48611,154.597006666667,,203.896417647059,,168.921797368421,129.407894736842,,,159.414712352941,,161.9992775,,,,27.7172146666667,,149.095976842105,,,,,254.0375,454.123475263158,,,,,,,,355.204,,283.99803,,97.5003889473684,422.769562631579,25.4373272222222,,56.5024933868746,1287.76432650913,,,182.9315815,20.4211564285714,,282.8125,,312.533401875,,813.2069525,,374.566978333333,212.2572765,50.5920824257382,289.149293678004,,35.837,385.941245238095,167.385326666667,,,224.012229411765,75.578793,64.1907890909091,,6.98058850418862,,,,146.861150588235,237.342265294118,111.032766875,,,,,,,,,,,,,
Dec-87,,150.625,,,142.128591875,7.44222222222222,,72.19,,,,77.7653680952381,66.4912527777778,140.219841428571,139.800741052632,,190.6855245,,161.1549415,123.178571428571,,,151.572966470588,,166.683298,,,,25.4281047058824,,142.816011052632,,,,,251.4775,410.913672380952,,,,,,,,310.825075,,250.181110588235,,94.4054473684211,407.565772105263,24.037357,,54.0064727003143,1150.7513028637,,,180.321779444444,21.6904347058823,,276.0625,,283.175727222222,,767.395865,,356.5567015,191.277623157895,43.1836760182516,268.703250993924,,34.0597131578947,365.339392173913,162.69589,,,214.4813265,72.5665926666667,62.7682772727273,,6.73825591873791,,,,140.1079825,219.122541176471,98.1184411764706,,,,,,,,,,,,,
Nov-87,,149.738095238095,,,134.586859444444,7.2025,,73.5428571428571,,,,74.1182235,66.2509133333333,142.508056,130.98941,,173.119341,,153.792363333333,125.380952380952,,,154.3677405,,185.6514325,,,,25.2189516666667,,125.302179444444,,,,,262.588888888889,374.015546,,,,,,,,278.790084210526,,228.012284,,105.086193333333,397.061527777778,23.7986504761905,,52.4522191101106,1063.01917004349,,,187.129334,20.2521017647059,,262.142857142857,,261.233468421053,,768.8379825,,330.161790476191,178.255184761905,45.3433176954445,243.211713459297,,31.3896972222222,376.372959047619,160.708032105263,,,219.029694444444,80.0970884615385,68.2953233333333,,6.20989709077881,,,,140.203241111111,197.30682,93.551346,,,,,,,,,,,,,
Oct-87,,168.809523809524,,,173.863758,11.9076923076923,,94.545,,,,114.291094,83.3327995238095,194.918037272727,180.883291,,224.071542777778,,212.69476,161.47619047619,,,174.650556363636,,205.522618,,,,37.5454083333333,,163.066241052632,,,,,350.007954545455,527.699662380952,,,,,,,,437.290059090909,,333.8962285,,126.517458181818,476.790165454545,29.2955794736842,,66.4498992003338,1515.03317802207,,,229.2510665,23.5617076470588,,322.818181818182,,368.684445555556,,934.700085,,440.614176190476,262.286039090909,63.3743531921825,363.207457707189,,38.8499552631579,446.126085454545,208.123146818182,,,249.198273684211,120.340379411765,91.7054591666667,,7.47748785212029,,,,171.10985,288.4668105,146.283961428571,,,,,,,,,,,,,
Sep-87,,176.333333333333,,,182.929236666667,12.4470588235294,,102.249523809524,,,,121.373399047619,86.8677947368421,221.901513157895,194.6867855,,256.05183368421,,232.07217125,185.130952380952,,,183.510442727273,,229.980745,,,,40.8537117647059,,184.818607,,,,,433.475,572.882144,,,,,,,,477.360044444444,,398.415248421053,,131.476618,528.120256190476,31.0744623809524,,69.7103852782314,1552.5910565357,,,236.066281052632,25.3128725,,354.631578947368,,357.249658636364,,990.509825,,509.075111904762,277.783816111111,70.9165711670428,428.629783324608,,41.1323955,489.778730454545,219.692264545455,,,267.073511666667,131.389347333333,105.68253,,8.24468372495716,,,,188.118283,324.7574615,171.074478571429,,,,,,,,,,,,,
Aug-87,,182.223684210526,,,178.6502815,11.68,,104.000625,,,,118.336042105263,84.530829,209.2738805,192.577918,,250.823161666667,,246.431452105263,184.1625,,,188.1824545,,229.052387142857,,,,38.4744405263158,,177.914636842105,,,,,437.381944444444,509.6771335,,,,,,,,532.339989473684,,381.549054210526,,131.875651578947,481.876836470588,28.839328,,,1499.02979785267,,,238.267304210526,26.168988125,,321.710526315789,,329.754467894737,,962.581931578948,,513.8226345,259.6454205,69.7912669652143,416.149140276491,,39.7971163157895,531.636567619048,197.317351578947,,,263.389517368421,132.4682625,105.019574615385,,7.40486653074564,,,,180.0386275,321.146600526316,165.786777368421,,,,,,,,,,,,,
Jul-87,,199.261904761905,,,203.4771245,12.4971428571429,,101.719523809524,,,,128.1620115,92.5714365,212.908989130435,7458679.856,,246.425658695652,,264.787545454545,197.670454545455,,,201.799786363636,,221.2879025,,,,41.4680536842105,,186.241154090909,,,,,439.425,530.37431,,,,,,,,574.079788235294,,392.77221047619,,153.246496818182,505.907501739131,31.8144876190476,,,1456.43293300394,,,261.566079090909,29.1204327272727,,342.272727272727,,323.308475652174,,1026.62490652174,,550.674583181818,277.309538695652,75.7718302181648,390.276346146382,,41.9458613043478,533.447910434783,207.8687435,,,279.778975555556,117.467515714286,95.4549868421053,,8.34988469958008,,,,191.044530909091,347.232043181818,167.261318095238,,,,,,,,,,,,,
Jun-87,,200.35,,,182.701789411765,10.7325,,95.85,,,,135.309456666667,84.3841395238095,194.887396666667,,,215.193064761905,,257.023820526316,183.308823529412,,,216.133821818182,,193.3245,,,,40.5789361111111,,187.441024210526,,,,,425.465909090909,518.414721111111,,,,,,,,588.124621052631,,356.501648333333,,233.635349545455,485.588662380952,31.5104815789474,,,1397.24875586392,,,258.090396666667,22.4287157894737,,340.25,,283.271589047619,,980.085534090909,,544.901426363636,261.801732727273,71.3266012536581,321.924756342194,,37.1987711111111,491.096106363636,187.563935714286,,,278.5806035,85.4055263636364,68.8516436363636,,7.84169260250436,,,,181.775158947368,325.493762631579,163.308774761905,,,,,,,,,,,,,
May-87,,191.09375,,,167.787786666667,9.545,,92.375,,,,152.614773888889,80.5474236842105,178.970364117647,,,186.468344210526,,244.367595625,171.539473684211,,,208.453491111111,,172.000285555556,,,,38.0971573333333,,173.833911176471,,,,,383.994444444444,475.589816470588,,,,,,,,587.320653333333,,334.117741875,,316.735147368421,428.199685294118,27.47093875,,,1424.84669009298,,,250.129289375,20.84829875,,343,,268.980808461538,,876.690988235294,,513.339796315789,224.644509411765,70.1819655009547,333.752096842761,,34.5305721052632,473.447249047619,169.614189473684,,,265.09892,79.617875,64.94878,,7.03470164103851,,,,167.972547222222,325.02848,171.222160555556,,,,,,,,,,,,,
Apr-87,,171.944444444444,,,160.54213375,8.26,,92.4333333333333,,,,153.59434631579,75.3165482352941,167.033042105263,,,154.153516666667,,219.367950588235,148.392,,,178.888147894737,,151.863254,,,,34.2261121428571,,162.041755789474,,,,,362.93875,428.936199333333,,,,,,,,555.31068125,,323.181486666667,,296.032996666667,365.014632777778,24.9767610526316,,,1289.00542095817,,,218.726231111111,19.8837592857143,,322.947368421053,,262.731939473684,,798.82885,,447.484229473684,197.962937647059,66.1935292360644,289.336966411011,,33.025115,460.290570909091,167.126319473684,,,236.219737368421,74.6021088888889,62.5345757142857,,6.17632178061733,,,,157.528069411765,305.670024375,172.918003888889,,,,,,,,,,,,,
Mar-87,,177.289473684211,,,158.176816875,7.1325,,97.3764705882353,,,,155.279327142857,76.9279336842105,173.250833333333,,,149.588283157895,,234.12665,139.59,,,175.85576,,148.369235,,,,35.227671875,,164.172458095238,,,,,383.781818181818,419.231763076923,,,,,,,,539.585972222222,,308.282585333333,,297.999581904762,344.2166465,27.5708095238095,,,1143.56732299486,,,228.853292631579,19.406963125,,318.454545454545,,247.34396047619,,873.23315,,467.871668095238,210.2024385,58.7047173207641,238.241664964806,,33.471138125,443.287343181818,156.126665,,,240.164614444444,69.556105625,57.98311,,5.69442220855892,,,,167.438521,327.4934565,161.848558333333,,,,,,,,,,,,,
